domain,credibility_rating,tranco_ranking,political_leaning
punchbowl.news,0.8645768933866759,204176,left
ivmmeta.com,0.608550713542601,205563,right
foxbangor.com,0.502169868604318,205825,right
sanjuanjournal.com,0.6767721229381078,206082,left
oliverwillis.com,0.6562393583138609,206183,left
daily-jeff.com,0.6460997663015601,206232,right
thegreggjarrett.com,0.438272583801517,206237,right
skepticalinquirer.org,0.95553129695965,206423,left
c4ss.org,0.51341834426233,207064,left
loonwatch.com,0.468075794258396,207262,left
kirklandreporter.com,0.6707828900275289,207598,left
livelovefruit.com,0.462492427209043,207695,left
hillsdale.net,0.717026463160687,208102,right
thecharlottepost.com,0.6539525049873779,208154,left
tj.news,0.717432843426914,208285,right
theautomaticearth.com,0.6117243211707889,208516,left
wvrecord.com,0.39595667704728,208553,left
cleburnetimesreview.com,0.7214872355348991,208766,right
redmond-reporter.com,0.7181643816757479,208962,left
wahpetondailynews.com,0.7805678178354121,209139,right
lauraingraham.com,0.606681706537079,209828,right
wikitribune.com,0.871165064239559,209980,left
z3news.com,0.342137666138839,210069,right
tbrnews.com,0.759574443085649,210343,left
lakegenevanews.net,0.661986652574596,210553,left
whydontyoutrythis.com,0.251893919240104,210608,left
standforhealthfreedom.com,0.4122403737223521,211017,right
laramieboomerang.com,0.7409762434338101,211231,right
boldprogressives.org,0.468791185706023,211992,left
grandrapidsmn.com,0.506619353114729,212588,left
youngcons.com,0.6569405838201129,212747,right
pharostribune.com,0.6381532487929621,213117,right
southwhidbeyrecord.com,0.774004408652025,213524,left
freedomplatform.tv,0.3621206240383039,213597,right
myheraldreview.com,0.630789820507222,213636,left
educateinspirechange.org,0.311315514797576,213674,left
setexasrecord.com,0.613386245062821,213896,right
greensburgdailynews.com,0.7008220168068591,214395,right
iceagenow.info,0.124101273664279,214495,right
the-leader.com,0.694949714008072,214566,left
fergusfallsjournal.com,0.716629349292859,214925,left
cambridgetimes.ca,0.517449981400759,214991,right
somerset-kentucky.com,0.7066669906732309,215554,right
newpol.org,0.645521743966381,215653,left
realmofhistory.com,0.917068229614952,215793,left
birminghamtimes.com,0.493813137773074,215932,left
easttexasmatters.com,0.5088297191897241,216216,right
earthfirstjournal.org,0.584617314955746,216635,left
rickeysmileymorningshow.com,0.504003266753693,216669,left
theskanner.com,0.724262852653985,217284,left
westernstandardonline.com,0.6963489047940309,217457,right
australiannationalreview.com,0.1635600243296,217636,right
newarkpostonline.com,0.609340999307784,217926,right
thesnaponline.com,0.586024424385998,218091,right
dailyclimate.org,0.7912300280333041,218248,left
barnstablepatriot.com,0.693855634168494,218548,left
voicenews.com,0.692542737680499,218899,left
ceasefiremagazine.co.uk,0.646899124803908,218910,left
palestineherald.com,0.729480671198477,219248,right
dailyposter.com,0.558440082223282,220166,left
republicreport.org,0.6431461058751999,220368,left
sentinel-standard.com,0.66585734083604,221516,right
salemnews.net,0.5709863123670861,221625,right
capitalismmagazine.com,0.806217929524971,221822,right
studentnewsdaily.com,0.7409529868381449,222066,right
nogalesinternational.com,0.842126916421734,222152,left
pentictonwesternnews.com,0.6663356277880219,222284,left
realclearreligion.org,0.7774733790399151,223178,right
academictimes.com,0.6964410859141321,223791,left
southfloridagaynews.com,0.6134648844334489,223871,left
corsicanadailysun.com,0.623381208979617,224054,right
borowitzreport.com,0.5195326286592039,224081,left
bucyrustelegraphforum.com,0.517449981400759,224375,right
ilfordrecorder.co.uk,0.6247055572207371,225216,right
pakalertpress.com,0.240642549259844,225269,right
dailyleader.com,0.481746366682438,225346,right
needtoknow.news,0.152773615195317,225685,right
thewashingtondailynews.com,0.6869534366022579,225906,right
kagstv.com,0.6427345460516539,226420,right
vaccinesafety.edu,0.7212229750141379,226956,right
moultrieobserver.com,0.850909761415313,226959,right
thetruthwins.com,0.243908329075791,227463,right
kdlt.com,0.6838197338693461,227551,right
anonews.co,0.496133485628681,227639,right
decisiondeskhq.com,0.617175899345901,227897,left
asianimage.co.uk,0.7591919059503291,227903,right
carolinapublicpress.org,0.816946216297037,227989,left
thekansan.com,0.6096500562769029,228435,right
palmcoastobserver.com,0.595612951025109,228458,right
libertarianinstitute.org,0.458261767152085,228601,right
uawire.org,0.7508689172195608,229056,left
marshfieldnewsherald.com,0.6311847847584339,229069,left
affinitymagazine.us,0.786188346268712,229586,left
wnky.com,0.537310028434659,229854,right
cryptogon.com,0.243757234060269,229903,right
pippenainteasy.com,0.546185208330786,230040,left
waxahachietx.com,0.655830966765023,230548,right
climatechangedispatch.com,0.198124602372848,231053,right
votevets.org,0.7207551874795028,231562,left
tnc.news,0.527148707947132,232221,right
tfp.org,0.235355269400232,232474,right
orangeleader.com,0.536137280328686,232535,right
vashonbeachcomber.com,0.6495916472976929,232584,left
fortmcmurraytoday.com,0.5017252571297021,232594,left
islandssounder.com,0.7183533128854319,233632,left
miamitimesonline.com,0.53475122212925,233662,left
timesobserver.com,0.7953475375145359,233796,left
bainbridgereview.com,0.6767721229381078,234335,left
carbonated.tv,0.6345301078942961,234483,left
samefacts.com,0.6516633439774979,234824,left
lebanondemocrat.com,0.5915494555570799,234832,right
thepostemail.com,0.2885325823061,235697,right
troymessenger.com,0.531418992406834,235906,right
dodgeglobe.com,0.5604398731432679,236095,right
athensmessenger.com,0.688983387277994,236411,left
fsunews.com,0.6430315416748921,236503,left
nelsonstar.com,0.664764782140899,236591,left
thetruedefender.com,0.234011765673627,236792,right
mwcnews.net,0.7996498537806059,236838,left
pekintimes.com,0.683639950498108,236965,right
alexcityoutlook.com,0.529976148116455,237291,right
newobserveronline.com,0.487038390043797,237426,right
greenrushdaily.com,0.711467236481915,237556,left
greanvillepost.com,0.311315514797576,237603,left
victoriabuzz.com,0.7137062490714079,238062,left
manisteenews.com,0.672490430305278,238165,left
wddty.com,0.543944020901924,238376,left
dailyheraldtribune.com,0.7355848363069959,238827,left
nflmocks.com,0.704154703395624,239590,right
comoxvalleyrecord.com,0.685678149703704,241307,left
justblogbaby.com,0.7153555155115269,241567,right
advertiser-tribune.com,0.602914694779855,241849,right
cherokeephoenix.org,0.7128016090345709,242126,left
insideottawavalley.com,0.594963841169782,243088,left
myfoxzone.com,0.7400336298853559,243297,right
fairmontsentinel.com,0.607619071681453,243492,right
wevv.com,0.708604683448302,243535,right
dailybusinessreview.com,0.8386352187234649,243936,left
catholicweekly.com.au,0.543026411022719,244242,right
qanon.pub,0.160534801822807,244340,right
seattlemedium.com,0.679112429379116,244407,left
mcdonoughvoice.com,0.5784552586259871,244669,right
pbcommercial.com,0.517449981400759,244708,left
muskokaregion.com,0.5101253078647929,244814,left
timesgazette.com,0.5915494555570799,245140,right
afr.net,0.608650006773442,245512,right
mavenroundtable.io,0.619866921433735,245615,left
asamnews.com,0.565124634504632,245676,left
huddle.today,0.502049866003529,245742,left
eldoradonews.com,0.754802154885746,245891,left
remedydaily.com,0.5487994563954001,246093,right
thebl.tv,0.596511957282802,246319,right
madisonrecord.com,0.45096509973415,246757,right
shafaaq.com,0.2268247115119,246821,left
thefulcrum.us,0.74057628507466,246925,left
sarahpalin.com,0.805201156517676,247049,right
geologyin.com,0.279869730844606,247093,left
heraldbanner.com,0.7133714866184642,247684,right
politicalflare.com,0.28886565387244,248126,left
unionrecorder.com,0.7843757605674441,248231,right
americanconsequences.com,0.5524966352456421,248602,right
invisiblepeople.tv,0.629958582225415,248945,left
thegailygrind.com,0.6938141603082679,249559,left
chaser.com.au,0.3674823587015809,250511,left
5pillarsuk.com,0.5186563851016389,250774,left
knopnews2.com,0.8645768933866759,250851,right
newstrib.com,0.6912888049740801,250920,right
chronicle-tribune.com,0.573770712523552,251021,right
tampafp.com,0.726539903269851,251364,right
lexingtoninstitute.org,0.775429000335308,251381,right
leoaffairs.com,0.588614906007047,251723,right
thedailyvox.co.za,0.5678237590419329,251760,left
mesabitribune.com,0.6964410859141321,251857,left
wdtimes.com,0.609340999307784,251949,right
awdnews.com,0.223786706935553,251965,left
portclintonnewsherald.com,0.589578304060077,252274,right
wikileaks.com,0.421415779903334,252721,right
bluemanhoop.com,0.7196181973990141,253476,left
beargoggleson.com,0.6839642693007291,253581,right
mainebeacon.com,0.729198505090318,253704,left
andalusiastarnews.com,0.6728808948148199,253807,right
breakingchristiannews.com,0.311297296354848,254122,right
truthandaction.org,0.193436388849331,254193,right
analyticalcannabis.com,0.6663356277880219,255303,left
jewsnews.co.il,0.2371093105451069,255440,right
dcreport.org,0.775429000335308,256197,left
acting-man.com,0.3113703279515949,256227,right
orangeobserver.com,0.645959515804345,256622,right
journalpatriot.com,0.578293624729536,256661,right
bigrapidsnews.com,0.578461634386328,256889,left
thedonald.win,0.255246480229909,257219,right
floridianpress.com,0.5350000933530971,257472,right
checkupnewsroom.com,0.5707801115888901,258250,right
phl17.com,0.745946183671792,258582,left
crookstontimes.com,0.6096500562769029,259546,left
whatstrending.com,0.7041280392354708,260296,left
imediaethics.org,0.9260830097906708,260354,left
shareblue.com,0.335857768068227,260429,left
gingrich360.com,0.533455446208911,260851,right
getholistichealth.com,0.197927783468443,261226,right
trumptrainnews.com,0.2973881241930189,262369,right
pluralist.com,0.572789588243329,262390,left
jerseyshoreonline.com,0.573770712523552,262531,right
bustingbrackets.com,0.629958582225415,262791,right
tytnetwork.com,0.604991279718567,263156,left
timestelegram.com,0.6961125296866539,263456,left
nationalrighttolifenews.org,0.12789988283697,264148,right
halifaxexaminer.ca,0.659811463115799,264291,left
paradisepost.com,0.547544762727567,264623,left
cubbiescrib.com,0.562398059016523,265145,right
saturdayblitz.com,0.510119970349475,265853,right
roanoke-chowannewsherald.com,0.6376693638373361,265996,left
dailyadvocate.com,0.7099875156146379,266224,right
insidetheiggles.com,0.629958582225415,266545,left
rivertowns.net,0.5020483271432561,266595,left
capoliticalreview.com,0.8062982848357808,266881,right
espnfc.co.uk,0.7734082894714929,266911,left
joerogan.com,0.533252680644478,267297,right
europereloaded.com,0.7478882411258321,267369,right
c19study.com,0.648043219086658,267646,right
phinphanatic.com,0.79810770256038,267811,right
ihatethemedia.com,0.249654553943354,268218,right
shetnews.co.uk,0.505066104099171,268569,left
rentonreporter.com,0.7041280392354708,268584,left
inewsource.org,0.6964410859141321,268590,left
theadanews.com,0.7734082894714929,268599,right
sidneyherald.com,0.7569468468184499,269129,right
imeu.org,0.8616133789439391,269530,left
triad-city-beat.com,0.594595975293141,269594,left
lombardiave.com,0.6514524337814179,269637,right
conspiracydailyupdate.com,0.0575930709941221,269687,right
majalla.com,0.661037542188763,269705,left
thetruthaboutvaccines.com,0.330675367573536,270020,right
lobservateur.com,0.635265988850473,270126,left
dcleaks.com,0.29424599196732,270694,right
shelbynews.com,0.5933194292051371,271072,right
presscalifornia.com,0.274741041699802,271255,right
predominantlyorange.com,0.512144769667757,271390,right
gotnews.com,0.4363572532874729,271430,right
polygraph.info,0.905833875771101,271557,left
downtrend.com,0.187553964290835,271577,right
campbellrivermirror.com,0.6467962423043772,271903,left
titansized.com,0.592368853404979,272733,right
airalamo.com,0.546185208330786,272876,left
comicallyincorrect.com,0.6718566103026371,273057,right
globalintegrity.org,0.8465793557046519,273724,left
therecordherald.com,0.682194843305714,274183,right
corkbeo.ie,0.6514524337814179,275158,left
godfatherpolitics.com,0.288824151569851,275687,right
pappaspost.com,0.517221850950033,276156,left
worldsocialism.org,0.463166202184203,276505,right
demingheadlight.com,0.641720322195277,276589,right
saobserver.net,0.578293624729536,276868,left
thegleaner.com,0.636849837672183,276958,right
athensreview.com,0.601952330135495,277045,right
blackvoicenews.com,0.583352248191577,277717,left
smobserved.com,0.237060238343323,277864,right
thesixersense.com,0.509803164634785,278565,left
viralthread.com,0.7854965484977869,278929,left
duncanbanner.com,0.774466705562363,279514,right
srnnews.com,0.8632832534586179,280411,right
publicinterestlegal.org,0.586282894699063,280536,right
sturgisjournal.com,0.517449981400759,280794,right
claremoreprogress.com,0.516183984046244,280915,right
correctionsone.com,0.6838939459955611,281111,left
tbdailynews.com,0.298966514107487,281317,right
vaccines.news,0.278564906333521,281498,right
christwire.org,0.3602027847924129,281650,left
redflagnews.com,0.491458734211169,281888,right
dawindycity.com,0.57152549470152,281918,right
citizentruth.org,0.841321722825666,282001,right
academia.org,0.5956600313830009,282539,right
friendsofscience.org,0.235002889259401,282884,right
pistonpowered.com,0.6370969237231761,283203,left
winchestersun.com,0.5875163892728621,283589,right
timesenterprise.com,0.7109677022171991,284340,right
bullshido.net,0.917046009240808,284551,right
wgmd.com,0.64280305900301,284786,right
explorevenango.com,0.548504992020313,285706,right
wltribune.com,0.506619353114729,285951,left
cannasos.com,0.259783682717,286397,left
washingtonspectator.org,0.69487748697099,286785,left
section215.com,0.629865584981018,288454,right
inkfreenews.com,0.6310319228521669,288512,right
dcdirtylaundry.com,0.0916982813557337,288562,right
govtslaves.info,0.2434856984717869,289290,right
therooster.com,0.292303146914548,289697,left
times-gazette.com,0.673987479494811,289830,right
pontiacdailyleader.com,0.517449981400759,290424,right
janmorganmedia.com,0.687109843309846,290934,right
calwatchdog.com,0.7912300280333041,291102,right
amg-news.com,0.37885229613669,291334,right
delgazette.com,0.6838939459955611,291748,right
rexburgstandardjournal.com,0.716592462864005,292027,right
nordicmonitor.com,0.324322518212627,293694,left
allucanheat.com,0.73394688502581,294124,left
c19early.com,0.3572374443261389,294280,right
verifythis.com,0.6963388591313461,294734,left
georgiarecorder.com,0.7222025520711859,294952,left
openthegovernment.org,0.806217929524971,295735,left
nolabels.org,0.8645768933866759,296303,left
pqbnews.com,0.696433771726972,296808,left
coconutoil.com,0.336287404141327,297570,right
messagemedia.co,0.683117340614217,297917,left
scrubsmag.com,0.6793596915692041,299075,right
thedailyreporter.com,0.411690574563837,299116,right
therightstuff.biz,0.200102313599961,301688,right
gmenhq.com,0.6707828900275289,301952,right
times-georgian.com,0.689660511585299,302008,right
buckeyextra.com,0.6923657701712471,302299,right
foxlexington.com,0.602378570521762,302758,right
thegoptimes.com,0.331316758827211,303665,right
sanevax.org,0.273516859885566,304060,right
farmwars.info,0.360333409315411,304740,right
defendernetwork.com,0.7236616253959429,305180,left
newsexaminer.net,0.199000633249551,305362,left
sonorannews.com,0.580226687228585,305580,right
wdaz.com,0.7114339826512429,306690,right
caldronpool.com,0.327161536192288,306855,right
dailycitizen.news,0.6565835774489379,307248,right
behindthebuckpass.com,0.629958582225415,308015,right
offthepress.com,0.638230719572855,308236,right
chronicle-express.com,0.717026463160687,309033,left
thebluestateconservative.com,0.306995654213368,309374,right
ronpaullibertyreport.com,0.4409077856979961,309905,right
sacobserver.com,0.719529105425397,309960,left
modernalternativemama.com,0.254594217032968,309990,right
pennrecord.com,0.471364340777535,311078,left
dairylandexpress.com,0.625129779484452,311583,right
readfrontier.org,0.7876231724750121,311639,left
stonecoldtruth.com,0.261072142286827,311949,right
couriernews.com,0.73284552160095,312439,right
musketfire.com,0.65898792778267,312838,right
theshovel.com.au,0.375062040733152,312923,left
snjtoday.com,0.646298185028468,312965,left
politicalcritique.org,0.775429000335308,313310,left
unclesamsmisguidedchildren.com,0.18930777672952,314131,right
althealthworks.com,0.180247427979306,314209,left
dothanfirst.com,0.632605246674597,315175,right
independentchronicle.com,0.617623293886276,315632,right
jacksonvilleprogress.com,0.6946198412420881,315688,right
join1440.com,0.8951860738028979,315823,right
greatreject.org,0.3272425223720159,315863,right
yourblackworld.net,0.6658754249791939,317435,left
thepewterplank.com,0.6767721229381078,318214,right
waltonsun.com,0.6966865278598289,318754,left
12thmanrising.com,0.552649667527312,320218,left
aattp.org,0.483113969991695,321908,left
pineandlakes.com,0.718680465754308,322459,left
readingthepictures.org,0.728945825304848,322472,left
hereistheevidence.com,0.18930777672952,323053,right
conservativehq.com,0.6455632912633951,324478,right
auburn-reporter.com,0.740970240212045,324873,left
europe-israel.org,0.416447585687876,324934,right
menrec.com,0.532817847370555,325599,right
speisa.com,0.169705994607785,326395,right
left.it,0.428457191495987,326448,left
leaderpub.com,0.6132207542869139,326592,right
rightandfree.com,0.5548154789310289,326674,right
reporterslab.org,0.910055955606308,328089,left
lexch.com,0.712905319651587,328371,right
rationalground.com,0.356104686729385,328429,right
whodatdish.com,0.552649667527312,328733,right
thescoop.us,0.298966514107487,329782,right
americanprinciplesproject.org,0.236491354728934,329860,right
patrioticmillionaires.org,0.8433743168037371,330230,left
bluelivesmatter.blue,0.642398781252098,330278,right
quicomo.it,0.5503299277298679,330525,left
americanpartisan.org,0.6454691122110401,330585,right
thenewsguard.com,0.5135597227178521,331144,left
channel45news.com,0.225646944407534,331686,right
mrconservative.com,0.359893719063578,332979,right
yourstephenvilletx.com,0.664764782140899,333014,right
wadenapj.com,0.5782806901979449,333990,right
hippocraticpost.com,0.566200666161673,334064,left
americafirstpolicy.com,0.430883499605862,335150,right
bestnewshere.com,0.24847879143586,335799,right
ridgecrestca.com,0.5784552586259871,336017,left
thinkinghumanity.com,0.3792094710544791,336242,left
blackgenocide.org,0.1921908647421329,337452,right
topinfopost.com,0.227008091023499,337590,left
thebeltwayreport.com,0.169708589839379,338299,right
news-bulletin.com,0.700859660706905,338787,left
laverita.info,0.429638004581336,339877,right
sanfordherald.com,0.590566901769865,340205,right
goldengatesports.com,0.479659730503063,340266,left
cairnsnews.org,0.6089579913337989,340409,right
naturalnewsblogs.com,0.2553272273751369,340606,right
americanpolicy.org,0.297869729547343,341035,right
disobedientmedia.com,0.380278823813607,341143,right
economyincrisis.org,0.6751325114065451,341673,left
cantondailyledger.com,0.673588160025729,342224,left
vaxxter.com,0.182840517139148,342257,right
thetruereporter.com,0.227252888499674,342638,right
constitutionproject.org,0.441204102658951,342678,left
providr.com,0.531619228013185,342801,left
scsun-news.com,0.6598268410061939,342923,left
dailyddt.com,0.6707828900275289,344398,left
hidesertstar.com,0.775429000335308,345029,left
dallasweekly.com,0.58913628928861,345244,left
boltbeat.com,0.6706602379056159,347708,right
afinalwarning.com,0.460049214418294,348548,right
conservativepost.com,0.240975777627046,348654,right
westfargopioneer.com,0.5017252571297021,349239,left
consciousreminder.com,0.444827097925482,349649,left
onechicagocenter.com,0.849153500586897,349704,left
theimproper.com,0.5678237590419329,350172,left
themanc.com,0.691530082515165,350251,left
rawconservativeopinions.com,0.298966514107487,350446,right
polinews.org,0.534722585396653,350584,left
alicetx.com,0.7572874286770931,352012,right
jaysjournal.com,0.592368853404979,352014,right
thatsnonsense.com,0.905833875771101,352261,right
this.org,0.622905906400679,352533,left
climatesciencewatch.org,0.8540819234596171,352731,left
doctors4covidethics.org,0.3519088678015329,353263,right
truthfeed.com,0.493357374774002,353915,right
bjreview.com,0.400475341957329,354151,left
fox45now.com,0.7748912292651708,354573,right
thestrategybridge.org,0.9118849478237622,354841,left
thechiefleader.com,0.7202301628652591,354910,left
bamahammer.com,0.690712781348231,355344,right
uniteamericafirst.com,0.129014666189983,355713,right
liberalamerica.org,0.525908326005,355879,left
jewishpolicycenter.org,0.700465066013981,356949,right
sircharlesincharge.com,0.6706602379056159,357062,right
chicksontheright.com,0.530342113704101,358232,right
tryondailybulletin.com,0.564375163893869,358317,right
factmyth.com,0.826520681081304,358489,left
advocate-news.com,0.620112295017723,358622,left
clantonadvertiser.com,0.655088960253424,359013,right
brownwoodtx.com,0.5992000734033829,360953,right
pratttribune.com,0.655830966765023,361400,right
vaxopedia.org,0.8374722214530159,361548,left
spotlightstories.co,0.657330899191554,363043,left
nccivitas.org,0.5492273985960909,363986,right
sebgorka.com,0.616413946594719,364215,right
forwardprogressives.com,0.533264790206073,364522,left
conservativeplaylist.com,0.5642525654112779,365467,right
theredelephants.com,0.1965372079184249,365493,right
risingapple.com,0.512144769667757,365719,right
reverbpress.com,0.466686717994521,366095,left
delconewsnetwork.com,0.559234336331404,366182,left
thegardnernews.com,0.5311707146724989,366226,left
adirondackexplorer.org,0.672490430305278,366332,left
davidharrisjr.com,0.189197213121713,366785,right
the-messenger.com,0.516778223471718,366980,right
thecoastlandtimes.com,0.653315560209103,367125,right
butlercountytimesgazette.com,0.6284606171640931,368351,right
ilovemyfreedom.org,0.167993938241521,368413,right
fbherald.com,0.775429000335308,369155,right
mcphersonsentinel.com,0.6375084950084101,369363,right
bradford-delong.com,0.6431461058751999,369782,left
lavendermagazine.com,0.69487748697099,370038,left
uafreport.com,0.2450526607166029,370166,right
txktoday.com,0.713734093291649,371047,right
mi-reporter.com,0.629958582225415,371240,left
coastmountainnews.com,0.642944173256451,371972,left
therecount.com,0.570541538679621,371975,left
ntknetwork.com,0.635588527941755,372111,right
andovertownsman.com,0.672264780593946,372366,left
ottawaherald.com,0.655809806423897,372740,right
thejetpress.com,0.5186563851016389,373363,right
fun107.com,0.5022169825499481,373486,left
qalerts.app,0.3629818519052809,374536,right
doctormurray.com,0.490027032964925,374900,right
huzlers.com,0.134914125900946,375878,left
aim4truth.org,0.234828184284706,375940,right
factoryofsadness.co,0.689248547733199,375992,right
syrianews.cc,0.218660656447019,376364,right
21ninety.com,0.625910110768467,376513,left
insightnews.com,0.598842972562043,376771,left
dhbusinessledger.com,0.7203128863412429,376891,left
ramblinfan.com,0.650950902192547,377194,right
mydailytribune.com,0.502169868604318,377580,right
theblackwallsttimes.com,0.6355565887138189,378043,left
beauregarddailynews.net,0.673588160025729,378137,right
communityjournal.net,0.6793596915692041,378833,left
woay.com,0.724695520194595,379443,left
constitution.com,0.6835220147631299,379614,right
daltondailycitizen.com,0.7990299968669191,380953,right
brightvibes.com,0.517257629653265,382156,left
devilslakejournal.com,0.6430315416748921,382575,left
boreddaddy.com,0.662318476272384,382975,right
kirksvilledailyexpress.com,0.5604398731432679,383925,right
monroecopost.com,0.5101253078647929,384633,left
empirenews.net,0.243757234060269,384677,right
learntherisk.org,0.0772812008277641,385020,right
rightedition.com,0.532817847370555,385222,right
thefranklinnewspost.com,0.433908038941477,385266,right
neoshodailynews.com,0.6990343532208849,385921,right
lincolncourier.com,0.7148363043075809,386027,right
sportspickle.com,0.3827675749506471,386080,right
starcourier.com,0.870580499557115,386927,right
redbirdrants.com,0.6046714999499979,387082,right
suffolkgazette.com,0.4443402095401239,388520,left
disabledveterans.org,0.5709863123670861,388729,right
crestviewbulletin.com,0.5992000734033829,389028,right
georgiastarnews.com,0.555104485307995,389273,right
libertynews.com,0.341450054639491,389913,right
glasgowdailytimes.com,0.5072074190149221,390775,right
belatina.com,0.68915934885859,390992,left
motorcitybengals.com,0.7667068832995029,391036,right
lookout.co,0.673499167769034,391237,left
coloradohometownweekly.com,0.601952330135495,391591,left
louisianarecord.com,0.414025576538738,392069,left
chowderandchampions.com,0.7031399994419729,392228,left
kveo.com,0.5601776452129119,393575,left
magnoliastatelive.com,0.509388568824206,393873,left
nfrw.org,0.457801240867433,394272,right
trump.news,0.0903891710036623,394279,right
newsargus.com,0.57108633245108,394351,right
phoenixvillenews.com,0.6291695611217409,394923,left
csglobe.com,0.168563032667644,395245,left
itccs.org,0.429232920284681,395268,right
creativehealthyfamily.com,0.418222350142795,397788,right
freedomnews.org.uk,0.620349228945239,397920,left
altoday.com,0.9053384139504048,397993,right
gbmwolverine.com,0.7953475375145359,398621,right
sentinel-echo.com,0.76982181552036,399575,right
oskaloosa.com,0.7734082894714929,400011,left
tomahawktake.com,0.6707828900275289,400608,right
patriotupdate.com,0.246325520945605,401707,right
hammondstar.com,0.720476824796708,401951,right
diamondandsilk.com,0.7069957388735642,401961,right
hartselleenquirer.com,0.497667607151405,402556,right
libertyheadlines.com,0.438762793330326,404264,right
ewao.com,0.131186638839105,404354,left
bluenationreview.com,0.208417775357305,404631,left
horseshoeheroes.com,0.629958582225415,404641,right
tiftongazette.com,0.623381208979617,405115,right
daily49er.com,0.6431461058751999,405285,left
rrdailyherald.com,0.7160732867719529,405442,left
hpenews.com,0.8227208756500849,405590,right
christiansfortruth.com,0.331299671860674,405689,right
thespectator.info,0.184846064895324,405726,right
eaglerising.com,0.254474160173186,406911,right
toprightnews.com,0.584706402449787,407231,right
halohangout.com,0.6767721229381078,408265,right
theleoterrell.com,0.660456425000322,409095,right
theconservativeopinion.com,0.532204118690452,409569,right
tetonvalleynews.net,0.611085619400016,409775,right
usahitman.com,0.182607456516606,409996,right
albernivalleynews.com,0.704671942120245,411461,right
sciencespeaksblog.org,0.512144769667757,411761,left
theohiostar.com,0.5508152656723729,412355,right
upliftingtoday.com,0.461617317707271,413498,right
joeforamerica.com,0.208987133170493,413626,right
winterwatch.net,0.324282634519766,414269,right
regated.com,0.613601275347775,414372,right
nycaribnews.com,0.430339892055716,414777,left
americanpatriotdaily.com,0.226462404619473,415300,right
wschronicle.com,0.7126500371425649,415488,left
barbwire.com,0.6072645358313871,416401,right
themadisonrecord.com,0.707726209804127,417461,right
gainesvilleregister.com,0.516183984046244,417913,right
veteransnewsnow.com,0.285742741953191,417992,right
nytimespost.com,0.529764636522033,418159,right
thephaser.com,0.243757234060269,418626,right
norcalrecord.com,0.5743165311661179,418957,left
americanbridgepac.org,0.613601275347775,419108,left
circlevilleherald.com,0.645959515804345,420538,right
threepercenternation.com,0.230633804308362,420589,right
logandaily.com,0.597137700639722,420839,right
lajuntatribunedemocrat.com,0.66585734083604,421025,left
pressfortruth.ca,0.250747729088944,421852,right
nationandstate.com,0.3802564601842371,422361,right
kckingdom.com,0.467668592455999,422601,right
brexitcentral.com,0.639172279922762,423081,right
trendingviews.co,0.5492273985960909,424483,right
mytownneo.com,0.515502479905582,424975,left
mediarightnews.com,0.583890640507249,425156,right
merionwest.com,0.871165064239559,425447,right
hsionline.com,0.211583854664934,425660,right
yankeeinstitute.org,0.775429000335308,425942,right
chickashanews.com,0.727042422661911,426198,right
intrepidreport.com,0.586282894699063,426359,left
jimbakkershow.com,0.489519738571261,426416,right
blackandteal.com,0.65898792778267,426701,right
berksmontnews.com,0.655775484410359,428609,left
bookwormroom.com,0.6147738132442709,429530,right
recordherald.com,0.57077820707132,430622,right
skwawkbox.org,0.7042125690807509,430920,left
eyesonisles.com,0.6707828900275289,433233,right
whitecoatwaste.org,0.5774411459355749,435013,right
theweeklychallenger.com,0.5891448301211539,435452,left
savejersey.com,0.6559184685668961,435689,right
binnews.com,0.516183984046244,436840,left
cartelpress.com,0.226702404251361,436907,left
deepleftfield.info,0.2621073622778781,438139,left
morningnewsusa.com,0.382008270355183,438773,right
defenddemocracy.press,0.605648971364055,438837,left
skepticink.com,0.218787464223012,440599,left
tribunist.com,0.6498465943908629,441147,right
goodblacknews.org,0.5024424209069349,441547,left
thenorthernview.com,0.694949714008072,441728,left
dunkingwithwolves.com,0.6767721229381078,442421,right
keepingitheel.com,0.512144769667757,443043,right
leaps.org,0.7572237517846709,443298,left
moberlymonitor.com,0.594889248109946,443792,right
valleyrecord.com,0.6707828900275289,444714,left
tammybruce.com,0.6477193069147729,445918,right
redstatewatcher.com,0.250832108016935,446099,right
valleyofthesuns.com,0.602914694779855,446526,right
thepostsearchlight.com,0.7906069738309971,446810,right
farmforum.net,0.7148363043075809,447627,right
thunderousintentions.com,0.552649667527312,449042,right
srpressgazette.com,0.6892740906382849,449239,right
genzconservative.com,0.327261483854973,449921,right
inhomelandsecurity.com,0.7912300280333041,451171,right
ormondbeachobserver.com,0.6959421303936272,451556,right
thatballsouttahere.com,0.622959381514971,451709,left
pacificpundit.com,0.18879525956865,451908,right
angrywhitemen.org,0.580226687228585,452323,left
acculturated.com,0.645144341224856,452546,right
naturalsolutionsmag.com,0.420698846995693,453343,right
2ndvote.com,0.587630664956288,453641,right
greenandgrowing.org,0.514742371316897,454284,left
perhamfocus.com,0.668463260544167,455266,right
cape-coral-daily-breeze.com,0.6353936152288671,455370,right
americanpurpose.com,0.648664410495376,457271,left
samuel-warde.com,0.60882795907066,457511,left
newsvirginian.com,0.478196560173365,457949,left
thenewtropic.com,0.7912300280333041,458209,left
thesuburbanite.com,0.589578304060077,458717,left
